7.739635, -387.982086, 543.930969, -2.990553, 72.85972, -92.263107
7.793291, -388.53952, 542.211609, -3.055699, 73.058135, -92.327279
7.852631, -389.15036, 540.301636, -3.13047, 73.27838, -92.400961
9.353982, -402.654327, 487.374573, -6.779752, 79.305323, -96.022856
9.466961, -403.513062, 482.830566, -7.327672, 79.815656, -96.568599
9.592429, -404.437836, 477.63504, -8.032582, 80.397495, -97.271102
9.728702, -405.406067, 471.787872, -8.945304, 81.04975, -98.181131
9.845289, -406.202606, 466.589203, -9.88547, 81.627063, -99.119006
9.94364, -406.850098, 462.039978, -10.829074, 82.12989, -100.060547
10.051688, -407.533661, 456.841095, -12.07606, 82.701301, -101.305183
10.192347, -408.375275, 449.694183, -14.164949, 83.47955, -103.390979
10.288645, -408.915985, 444.498474, -16.039896, 84.038413, -105.263634
10.379687, -409.396729, 439.305267, -18.313335, 84.589082, -107.534839
10.465291, -409.817535, 434.115234, -21.11126, 85.128809, -110.330529
10.545277, -410.178497, 428.929077, -24.61186, 85.653466, -113.828952
10.619463, -410.479767, 423.747467, -29.068899, 86.15681, -118.283814
10.69577, -410.747467, 417.924408, -35.676707, 86.68542, -124.889158
10.757046, -410.922211, 412.7547, -43.503368, 87.104768, -132.713641
10.818379, -411.047882, 406.946777, -55.19503, 87.488478, -144.402897
10.86595, -411.09671, 401.792053, -68.405603, 87.714453, -157.611293
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.991091, -409.396393, 361.140259, -145.339396, 85.297201, 125.472142
10.989663, -409.396362, 361.138824, -145.339454, 85.297201, 125.472142
10.979644, -409.396393, 361.128815, -145.339396, 85.297201, 125.472142
10.952456, -409.396393, 361.101624, -145.339396, 85.297201, 125.472142
10.899515, -409.396393, 361.048676, -145.339396, 85.297201, 125.472142
10.730731, -409.396393, 360.879913, -145.339396, 85.297201, 125.472142
10.004879, -409.396362, 360.154053, -145.339396, 85.297201, 125.472142
9.050949, -409.396362, 359.200134, -145.339454, 85.297201, 125.472142
8.145035, -409.396393, 358.29422, -145.339454, 85.297201, 125.472142
7.125561, -409.396393, 357.27475, -145.339454, 85.297201, 125.472142
6.332638, -409.396393, 356.481842, -145.339454, 85.297201, 125.472142
5.313165, -409.396393, 355.462372, -145.339454, 85.297201, 125.472142
4.406968, -409.396393, 354.556152, -145.339454, 85.297201, 125.472142
3.387495, -409.396393, 353.536682, -145.339454, 85.297201, 125.472142
2.481298, -409.396393, 352.630493, -145.339454, 85.297201, 125.472142
1.5751, -409.396393, 351.724304, -145.339454, 85.297201, 125.472142
0.555628, -409.396393, 350.704834, -145.339454, 85.297201, 125.472142
-0.350569, -409.396393, 349.798615, -145.339454, 85.297201, 125.472142
-1.256766, -409.396423, 348.892426, -145.339454, 85.297201, 125.472142
-2.162963, -409.396423, 347.986237, -145.339454, 85.297201, 125.472142
-3.068876, -409.396423, 347.080322, -145.339454, 85.297201, 125.472142
-4.022785, -409.396423, 346.126404, -145.339454, 85.297201, 125.472142
-4.699893, -409.396393, 345.44928, -145.339454, 85.297201, 125.472142
-4.955926, -409.396393, 345.193237, -145.339454, 85.297201, 125.472142
-5.008507, -409.396393, 345.140686, -145.339454, 85.297201, 125.472142
-5.020357, -409.396393, 345.128815, -145.339396, 85.297201, 125.472142
-5.187765, -409.396393, 344.961395, -145.339454, 85.297201, 125.472142
-5.646237, -409.396423, 344.50293, -145.339454, 85.297201, 125.472142
-6.398682, -409.396423, 343.750519, -145.339454, 85.297201, 125.472142
-7.401857, -409.396423, 342.747345, -145.339454, 85.297201, 125.472085
-8.19478, -409.396423, 341.954407, -145.339454, 85.297201, 125.472085
-9.327526, -409.396423, 340.821655, -145.339454, 85.297201, 125.472085
-10.233724, -409.396423, 339.915466, -145.339454, 85.297201, 125.472085
-11.253196, -409.396423, 338.895996, -145.339454, 85.297201, 125.472085
-12.046119, -409.396423, 338.103058, -145.339454, 85.297201, 125.472085
-12.839042, -409.396423, 337.31015, -145.339454, 85.297201, 125.472085
-14.085063, -409.396423, 336.064117, -145.339511, 85.297201, 125.472085
-14.991261, -409.396423, 335.157928, -145.339511, 85.297201, 125.472085
-15.897458, -409.396423, 334.25174, -145.339511, 85.297201, 125.472085
-16.803656, -409.396423, 333.34552, -145.339511, 85.297201, 125.472085
-17.823128, -409.396423, 332.32605, -145.339511, 85.297201, 125.472085
-18.8426, -409.396423, 331.30658, -145.339511, 85.297201, 125.472085
-19.724123, -409.396423, 330.425049, -145.339511, 85.297201, 125.472085
-20.371643, -409.396423, 329.777527, -145.339454, 85.297201, 125.472142
-20.863516, -409.396423, 329.285645, -145.339454, 85.297201, 125.472142
-20.997465, -409.396393, 329.151703, -145.339454, 85.297201, 125.472142
-21.010918, -409.396362, 329.140259, -145.339454, 85.297201, 125.472142
-21.083254, -409.396393, 329.140259, -145.339396, 85.297201, 125.472142
-21.442471, -409.396423, 329.140228, -145.339396, 85.297201, 125.472142
-22.529737, -409.396423, 329.140228, -145.339396, 85.297201, 125.472142
-23.737242, -409.396423, 329.140228, -145.339396, 85.297201, 125.472142
-25.174644, -409.396423, 329.140228, -145.339396, 85.297201, 125.472142
-26.452755, -409.396423, 329.140228, -145.339454, 85.297201, 125.472142
-27.730867, -409.396423, 329.140228, -145.339454, 85.297201, 125.472142
-29.168743, -409.396423, 329.140228, -145.339454, 85.297201, 125.472142
-30.446854, -409.396423, 329.140228, -145.339454, 85.297201, 125.472142
-31.724964, -409.396423, 329.140228, -145.339454, 85.297201, 125.472142
-32.843311, -409.396423, 329.140228, -145.339454, 85.297201, 125.472142
-34.596466, -409.396423, 329.140228, -145.339454, 85.297201, 125.472142
-35.488197, -409.396423, 329.140228, -145.339454, 85.297201, 125.472142
-36.499065, -409.396423, 329.140228, -145.339454, 85.297201, 125.472142
-36.970856, -409.396393, 329.140259, -145.339396, 85.297201, 125.472142
-37.008835, -409.396393, 329.140259, -145.339454, 85.297201, 125.472142
-37.008835, -409.396393, 329.140259, -145.339454, 85.297201, 125.472142
-37.046974, -409.396393, 329.140259, -145.339396, 85.297201, 125.472142
-37.313412, -409.396423, 329.140228, -145.339454, 85.297201, 125.472142
-38.017166, -409.396423, 329.140228, -145.339454, 85.297201, 125.472142
-39.112602, -409.396423, 329.140228, -145.339454, 85.297201, 125.472142
-40.375816, -409.396423, 329.140228, -145.339454, 85.297201, 125.472142
-41.653927, -409.396423, 329.140228, -145.339454, 85.297201, 125.472142
-42.932037, -409.396423, 329.140228, -145.339454, 85.297201, 125.472142
-44.210148, -409.396423, 329.140228, -145.339454, 85.297201, 125.472142
